title	url	description	related_games	genres	platforms	ign_score	ign_score_phrase	community_score	community_score_phrase	publisher	developers	rating_category	rating_content	release_date	price	review_link
Duke Nukem: Total Meltdown	http://www.ign.com/games/duke-nukem-total-meltdown/ps-2194	The popular PC game Duke Nukem comes to the PlayStation in this complete package of Duke Nukem carnage. In addition to the complete re-rendering of the weapons and enemies, the game also features a death-match mode that allows you to link up to a friend and nuke each other. Total Meltdown also comes with six additional levels that weren't included in its PC counterpart.Duke has defeated the Rigelatins and heads back to Los Angeles on a captured spacecraft. Expecting a heros welcome he has save the planet after all his craft is shot down. Duke quickly learns that Los Angeles is under siege from aliens. Now duke must battle LAPD piggies, flying brains, machine gun toting aliens, and other scum to save his beloved city. Use shotguns, chain cannons, freeze throwers, shrinkers, and other weapons as you play all of the levels on the PC version of the game as well as six exclusive PlayStation levels. If you get tired of battling the aliens, use a link cable and challenge a friend to a death match. Help Duke as he tries to save Los Angeles in Duke Nukem: Total Meltdown.	http://www.ign.com/games/jake2/ps-10446,http://www.ign.com/games/tom-clancys-rainbow-six/ps-12260,http://www.ign.com/games/disruptor/ps-135,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673	First-Person, Shooter	PS PC	7.0	Good	7.8	Good	GT Interactive	3D Realms	M for Mature	Animated Blood and Gore, Animated Violence, Strong Sexual Content	Dec 31, 1997	51.99 USD	http://psx.ign.com/articles/152/152194p1.html
Bomberman 64	http://www.ign.com/games/bomberman-64/n64-1932	How many jobs are there out there where one gets paid to toss bombs around, blowing up everything in your path? The evil Altair has wrested control of the Omni Cube (which allows its holder to possess the tremendous power of the universe), and it's up to Bomberman to get it back. In BOMBERMAN 64 players hop between four different elemental worlds (each with its own set of baddies) before going after the main nasty who threatens Planet Bomber. As anyone who has hefted a bomb or two can probably tell, there is more emphasis put on gameplay than story. The levels and game fields are wide-open and there's plenty of room to wind up and let loose bombs in every direction. The future of Planet Bomber is in your capable hands   can you get the job done?	http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/n64-437,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/n64-14248881,http://www.ign.com/games/the-legend-of-zelda-majoras-mask/n64-1933,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/n64-437,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/n64-14248881,http://www.ign.com/games/the-legend-of-zelda-majoras-mask/n64-1933	Action	N64 Wii U	7.6	Good	7.7	Good	Nintendo	Hudson Soft	E for Everyone	Animated Violence	Dec. 01, 1997	34.99 USD	http://ign64.ign.com/articles/151/151932p1.html
Vs.	http://www.ign.com/games/vs/ps-2130	"If you're a fan of popular fighting series like TEKKEN and VIRTUA FIGHTER but hanker for a more American-flavored brawler, then VS. might be the game for you. Play as one of 20 3D polygonal fighters (designed by former Marvel comics artist Kurtis Fujita) and put the smack down on your opponents in fierce hand -to-hand battle. The plot of VS. is simple: four different street gangs, with four fighters in each group go all out to protect their sacred turf. You can choose from diverse characters like Paco the mechanic, Kenny the bodybuilder, Kara the tattoo artist, Harold the tough street mime, and many more. Fight across 12 street-based, real-world arenas including Venice Beach, Malibu Canyon, Chinatown, Miami Beach, and more. Game modes include One- or Two-Player Rumble, Versus, Survival (where you take on your fellow gang members), Challenge, and Exhibition. You'll be banging your head as you battle to hard-driving rock music from Suicide Machines, Los Infernos, and others. VS. will pit you in a ""survival of the fittest"" fighting contests in locales across the seedier side of America."	http://www.ign.com/games/street-fighter-alpha/ps-181,http://www.ign.com/games/digimon-world-2/ps-16355,http://www.ign.com/games/tekken-3/ps-2294,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673	Fighting	PS	4.0	Bad	5.3	Mediocre	THQ	Polygon Magic	T for Teen	Animated Violence	Nov 3, 1997	50.99 USD	http://psx.ign.com/articles/152/152130p1.html
AeroFighters Assault	http://www.ign.com/games/aerofighters-assault/n64-1918	Choose from six different pilots from a United Nations peacekeeping force, and get ready to shoot down evil in AEROFIGHTERS ASSAULT for the Nintendo 64. You'll face the Phutta Morgana (a high-tech terrorist group that has melted the Antarctic ice cap in order to flood cities), cause plenty of damage, and achieve world domination. Practice your flying and shooting skills in the Practice mode (seven missions, with the ability to unlock three additional missions) before attempting to restore peace in the main game, where you'll be taking on jets, subs, helicopters, and more. Boss Attack mode allows you to face any of the superiors you've gone up against in the main game at any time, and Death Match mode pits you against a friend in a fierce dogfight. Throw on your aviator shades and bomber jacket, because you've got some flying to do.	http://www.ign.com/games/goldeneye/n64-1991,http://www.ign.com/games/doom/n64-503,http://www.ign.com/games/perfect-dark/n64-3906,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/n64-437,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/n64-14248881,http://www.ign.com/games/the-legend-of-zelda-majoras-mask/n64-1933	Shooter	N64	5.0	Mediocre	6.7	Okay	Video System	Paradigm Entertainment	K-A for No Rating	Animated Violence	Nov. 22, 1998	14.99 USD	http://ign64.ign.com/articles/151/151918p1.html
Ghost in the Shell	http://www.ign.com/games/ghost-in-the-shell/ps-619	The Human Liberation Movement is bent on destroying cyborgs. To accomplish this, they destroy the cyborg-body developer, Mega Tech Body Corporation. Unfortunately, they also kill about 100 innocent people. You take the role of Major Motoko Kusanagi, a cyborg assigned to the public safety bureau, Section 9. Travel through 12 top-secret missions as you try to stop the Human Liberation Movement. Thankfully, you have the services of a fuchikoma, a giant spider like tank, available to you. Should you find yourself being blown to bits on a regular basis, use the Training mode to get all of the intricacies of the controls down pat. Over 10 minutes of hand drawn animation adds substantial graphical appeal to the title. Only you can help Major Kusanagi defeat the terrorists and protect the city in GHOST IN THE SHELL.	http://www.ign.com/games/metal-gear-solid/ps-569,http://www.ign.com/games/resident-evil-3-nemesis/ps-11482,http://www.ign.com/games/resident-evil-2/ps-504,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673	Action	PS	8.0	Great	8.1	Great	THQ	Exact	T for Teen	Animated Violence	Nov 3, 1997	50.99 USD	http://psx.ign.com/articles/150/150619p1.html
Arcade's Greatest Hits: The Midway Collection 2	http://www.ign.com/games/arcades-greatest-hits-the-midway-collection-2/ps-2208	One of the early challengers to Atari's dominance in arcades was Midway. Now, seven of Midway's greatest arcade hits have come to the PlayStation in ARCADE'S GREATEST HITS: The Midway Collection 2. It will be easy to recreate those lazy afternoons of dropping quarters with titles like these: BLASTER, JOUST 2, SPLAT!, BURGER TIME, SPY HUNTER, ROOTBEER TAPPER, and MOON PATROL. Thanks to the power of the PlayStation, every level and sound of these games has been perfectly recreated for the home. It will be like having an arcade in your living room, without the need for change machines.	http://www.ign.com/games/metal-gear-solid/ps-569,http://www.ign.com/games/resident-evil-3-nemesis/ps-11482,http://www.ign.com/games/resident-evil-2/ps-504,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673	Action	PS PC	7.0	Good	7.8	Good	Midway  Games	Digital Eclipse Software	null	null	November 1997	45.99 USD	http://psx.ign.com/articles/152/152208p1.html
Namco Museum Vol. 5	http://www.ign.com/games/namco-museum-vol-5/ps-2090	Five Namco arcade classics make their way to the PlayStation with NAMCO MUSEUM VOL. 5. PAC MANIA has Pac-Man traveling through an isometric, psuedo-3D maze while avoiding ghosts and eating power pellets. DRAGON SPIRIT is a shooter that puts you in control of a fire-breathing dragon, while METRO CROSS puts you in control of a jumpsuit-wearing hero as he jumps over barrels on a skateboard. If you're feeling adventurous, take control of a treasure hunter as he travels through caverns filled with monsters in BARADUKE. The cartoonish graphics of LEGEND OF VALKYRIE round out the compilation.	http://www.ign.com/games/metal-gear-solid/ps-569,http://www.ign.com/games/resident-evil-3-nemesis/ps-11482,http://www.ign.com/games/resident-evil-2/ps-504,http://www.ign.com/games/playstation-underground-jampack-vol-1/ps-8847,http://www.ign.com/games/arcade-party-pak/ps-11812,http://www.ign.com/games/playstation-underground-jampack-winter-99/ps-13485,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673	Action	PS PSP Vita PS3	6.0	Okay	7.5	Good	Namco	Namco	K-A for No Rating	Animated Violence	Nov 1, 1997	50.99 USD	http://psx.ign.com/articles/152/152090p1.html
Tomb Raider II Starring Lara Croft	http://www.ign.com/games/tomb-raider-2-starring-lara-croft/ps-2128	If you think you're ready for a world of incredible adventure, then grab a copy of TOMB RAIDER II for the PlayStation. This exciting TOMB RAIDER sequel will have you swimming, jumping, climbing, backflipping, diving, rolling, and shooting your way across the globe. In this journey, you'll explore frozen Tibet, exotic China, the beautiful canals of Venice, and an underwater ship. You once again play the sexy but deadly Lara Croft. Investigate dark passages, cryptic ruins, and immense caverns over a variety of levels and expansive continents. Attempt to uncover the frightening mystery of The Dagger of Xian, an ancient artifact that leads you over the Great Wall of China and into the very heart of power itself. Wade into battle with your lethal arsenal of weapons that includes pistols, hefty magnums, powerful shotguns, harpoons, and M-16s. You'll fight wily henchmen, vicious sharks, Yetis, Warrior Monks, and rabid Dobermans in your dangerous quest of puzzle solving, action, and discovery.	http://www.ign.com/games/silent-hill/ps-3982,http://www.ign.com/games/dino-crisis/ps-11235,http://www.ign.com/games/oddworld-abes-oddysee/ps-2094,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673	Adventure	PS PSP PS3 PC Mac iPhone	8.0	Great	8.2	Great	Eidos Interactive	CORE Design Limited	T for Teen	Blood, Animated Violence	Nov 18, 1997	19.98 USD	http://psx.ign.com/articles/152/152128p1.html
Diddy Kong Racing	http://www.ign.com/games/diddy-kong-racing/n64-2146	DIDDY KONG RACING may have the Technicolor fantasy backgrounds and cute characters (like Timber and Conker) from a child's daydream, but this is no playground. Only consistently good and strategic play will win and advance your chosen cutie. There are 30 courses over five different happy-time worlds, all part of a giant Overworld. Racing is only part of the player's challenges, which include boss characters to defeat, stacks of silver coins to collect, multicolor balloons to snag, and yellow floating bananas to gobble up. After achieving success in a series of straight races, you then have to complete missions handed out by the pesky bosses. Each mission is harder, and after you manage to collect enough trophies for them you still have to race cute opponents in a sequential series of races to complete and win the Trophy Race. But there's help in the form of cool new weapons and vehicles, including a plane and a hovercraft. The game is beautifully rendered in all its bubble gum glory, and play is enhanced by the development of Realtime Dynamic Animation, which enables polygons to be more flexible and cover more area of Overworld.	http://www.ign.com/games/mario-kart-64/n64-502,http://www.ign.com/games/f-zero-x/n64-418,http://www.ign.com/games/rush-2-extreme-racing-usa/n64-3852,http://www.ign.com/games/mario-kart-64/n64-502,http://www.ign.com/games/star-fox-64/n64-419,http://www.ign.com/games/star-wars-rogue-squadron/n64-3964,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/n64-437,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/n64-14248881,http://www.ign.com/games/the-legend-of-zelda-majoras-mask/n64-1933	Racing	N64 NDS	8.4	Great	8.4	Great	Nintendo, Rare	Rare	E for Everyone	null	Nov. 24, 1997	47.99 USD	http://ign64.ign.com/articles/152/152146p1.html
G-Police	http://www.ign.com/games/g-police/ps-2160	When your sister becomes a murder victim due to a big corporate cover-up, it's time for you to step in and take your revenge. You're Jeff Slater, the newest member of the volunteer-only G-Police. The investigation into your sister's death has left more questions than answers, and the official conclusion that her demise was a suicide strikes you as highly unlikely. Piloting a helicopter called Havoc, you'll cruise through 35 levels of combat and strategy in hopes of finding the perpetrators of this horrible crime and bringing them to justice vigilante style. Set over 51 unique landscapes and city environments, G-POLICE uses 3D action to fill two CDs with equal parts combat and plot points. You'll be met by futuristic street gangs, covert spies, and gigantic corporations that seem to have the world's powers working to help them widen their rule. This death was no accident, and you're the only person who can prove it.	http://www.ign.com/games/metal-gear-solid/ps-569,http://www.ign.com/games/resident-evil-3-nemesis/ps-11482,http://www.ign.com/games/resident-evil-2/ps-504,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673	Action	PS PC	8.0	Great	7.5	Good	Psygnosis	Psygnosis	E for Everyone	Animated Violence	Oct 21, 1997	29.99 USD	http://psx.ign.com/articles/152/152160p1.html
Clock Tower	http://www.ign.com/games/clock-tower-14279453/ps-2032	Scissorman is loose. He has a deformed face wrapped in gauze, a nasty limp, and wields a sharp pair of three foot long scissors. Eleven people have come face to face with Scissorman only one has ever escaped. The carnage cannot continue. Who can unmask the crazed killer and bring him to justice? Take control of psychiatrist Helen Maxwell, or the only person to escape from Scissorman, Jennifer Simpson. The character you choose matters, as each one has a unique approach to the mystery, and how well you play the game determines which of each character's five different endings you see. Guide either character with a point and click interface as they gather clues and solve puzzles in effort to discover the identity of Scissorman and put an end to the slaughter. Play CLOCK TOWER, and try to capture Scissorman.	http://www.ign.com/games/silent-hill/ps-3982,http://www.ign.com/games/dino-crisis/ps-11235,http://www.ign.com/games/oddworld-abes-oddysee/ps-2094,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673	Adventure	PS	5.5	Mediocre	7.4	Good	ASCII Entertainment	Human Entertainment	M for Mature	Animated Blood and Gore, Animated Violence	October 1, 1997	49.99 USD	http://psx.ign.com/articles/152/152032p1.html
CART World Series	http://www.ign.com/games/cart-world-series/ps-2163	CART WORLD SERIES brings the spills and chills of CART racing to the PlayStation. To get a grip on controlling the ultra-fast cars, work with the Practice mode. After learning how to stay off of the walls and on the track, take on CART professionals Al Unser, Jr., Bobby Rahal, Gil de Faren and others in a single race on one of 10 real world tracks including Cleveland, Michigan, and Long Beach. If beating those guys once is not enough, then try to beat them repeatedly and win the championship in the Season mode. With the championship under your belt, challenge your friends to a race in the Two-Player mode. Getting more racing action than you'll find in CART WORLD SERIES would require a pit pass.	http://www.ign.com/games/gran-turismo-1998/ps-2226,http://www.ign.com/games/crash-team-racing/ps-11595,http://www.ign.com/games/gran-turismo-2/ps-11426,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673	Racing	PS	7.0	Good	7.7	Good	Sony Computer Entertainment	Sony Computer Entertainment	E for Everyone	No Descriptors	Sep 16, 1997	24.99 USD	http://psx.ign.com/articles/152/152163p1.html
Bravo Air Race	http://www.ign.com/games/bravo-air-race/ps-2026	Sick of the same old car racing games, with lap after lap of left turns? Well, why not race planes? You can choose from an initial stable of 10 planes, as you take to the skies to prove your mettle as a speedy, agile pilot. You'll have the opportunity to slide into the cockpit of the Lightning, Mustang, Thunderbolt, Corsair, Zero Fighter, Messerschmitt, Sinden, Spitfire, Geebee, Pitts, and two hidden planes. Each craft is rated for its speed, acceleration, and mobility. After selecting your transportation, take your pick from four distinctly detailed courses on which to run: Canyon, Snow Land, South City, or Mountain. In each game, you'll race against a computer flyer for three laps, trying to be the first to make it to the finish line in the sky. Keep your eyes peeled for arrows, or listen to the announcer's voice, as you'll need all the clues you can get to know when to turn, dive, or climb. If you win, you can try out a different course, or just play a round of Time Attack which challenges you to race against your own best time. If you're looking for a change of pace from standard racing fare, this one's a breath of fresh air.	http://www.ign.com/games/gran-turismo-1998/ps-2226,http://www.ign.com/games/crash-team-racing/ps-11595,http://www.ign.com/games/gran-turismo-2/ps-11426,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673	Racing	PS	4.0	Bad	5.5	Mediocre	THQ	Xing Entertainment	E for Everyone	No Descriptors	Oct 25, 1997	50.99 USD	http://psx.ign.com/articles/152/152026p1.html
WCW vs. The World	http://www.ign.com/games/wcw-vs-the-world/ps-2131	WCW VS. THE WORLD for the PlayStation offers a huge amount of options for a wrestling game to keep even the most skilled gamer busy for a long time. To begin, there are 52 wrestlers to play as, each with unique moves that can only be performed by learning the button combinations. Some of the most popular wrestlers, such as Hollywood Hulk Hogan and Sting are represented, each in fully polygonal form. Everything is in full 3D, giving the game a highly realistic appearance that is apparent as soon as the fighting begins. There are seven modes to choose from, each featuring a different set of options and rules. Some match types allow two humans to fight against each other, which others are strictly a battle between one person and the computer. WCW VS. THE WORLD has many wrestlers and many play modes, making it the obvious choose among wrestling fans.	http://www.ign.com/games/wwf-smackdown/ps-13317,http://www.ign.com/games/wwf-smackdown-2-know-your-role/ps-14828,http://www.ign.com/games/wwf-warzone/ps-3730,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673	Wrestling	PS	6.0	Okay	6.3	Okay	THQ	Asmik  Ace Enterainment	T for Teen	Animated Violence	Nov 17, 1997	28.99 USD	http://psx.ign.com/articles/152/152131p1.html
Mace: The Dark Age	http://www.ign.com/games/mace-the-dark-age/n64-1906	In MACE: The Dark Age, you battle other warriors in fantastic worlds that transport you back to the mythical times of the Arabian Nights and the legends of the Far East. The Mace of Tanus, a magical weapon created by the wizard Asmodeus in 1300 A.D., gives immortality and unlimited powers to its owner. Although originally created with the good intention of benefiting the world, the powers of the Mace bewitch anyone who wields this mighty weapon into craving more. The most formidable fighters have now come together to vie for the Mace, with the winner facing Asmodeus. But the question remains can a sorcerer armed with such powers be defeated? MACE: The Dark Age offers 12 fighters, fast play control, and fantastic special effects for your total gaming enjoyment. You'll also find counterattacks, which are key to a successful battle. With 3D graphics that push the boundaries of your N64's capabilities, you can hurl various objects at your opponents, all the while saving yourself from lava, quicksand, and other deadly obstacles.	http://www.ign.com/games/super-smash-bros/n64-10494,http://www.ign.com/games/mortal-kombat-trilogy/n64-454,http://www.ign.com/games/mortal-kombat-4/n64-1912,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/n64-437,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/n64-14248881,http://www.ign.com/games/the-legend-of-zelda-majoras-mask/n64-1933	Fighting	N64 PC Arcade	7.1	Good	7.1	Good	Midway  Games	Atari Games	M for Mature	Animated Blood, Animated Violence	Oct. 01, 1997	49.99 USD	http://ign64.ign.com/articles/151/151906p1.html
Top Gear Rally	http://www.ign.com/games/boss-rally/n64-417	Shift it into high gear in one of the most realistic games of any kind to hit the N64. Already something of a legend, TOP GEAR RALLY allows you to choose from one of four high-octane modes: Time Attack, Practice, Arcade, and Championship. Time Attack pits you against your own best time, while Practice and Arcade modes allow you to take your choice from nine different vehicles and race in a number of weather conditions. Championship mode the game's crown jewel has you racing through six seasons (of two to four races apiece), and gives you control of everything, right down to your camera angle. You'll start in 20th place in each of these races, playing catch-up as you try to prove your mettle. You can customize your transmission, tires, steering, and even your paint job! The physics of TOP GEAR RALLY are so studied, they often become painful; a crash is really going to feel like a crash. With nine different cars to choose from, five intense tracks, and ultra-detailed 3D action, it's no wonder this game spawned so many sequels and knockoffs.	http://www.ign.com/games/mario-kart-64/n64-502,http://www.ign.com/games/diddy-kong-racing/n64-2146,http://www.ign.com/games/f-zero-x/n64-418,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/n64-437,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/n64-14248881,http://www.ign.com/games/the-legend-of-zelda-majoras-mask/n64-1933	Racing	N64 GBA PC	8.4	Great	7.9	Good	Kemco, Midway  Games	Boss Game Studios	E for Everyone	null	Oct. 01, 1997	7.9 USD	http://ign64.ign.com/articles/150/150417p1.html
NBA ShootOut '98	http://www.ign.com/games/nba-shootout-98/ps-2267	NBA ShootOut '98 is the second installment in the NBA ShootOut series. The game can be played either as a fast-action arcade game, or as a detailed simulation with realistic features like fatigue and play calling. You can use all sorts of real moves like crossovers and pump fakes to penetrate the defense and finish it off with a variety of rim-rattling dunks. Players can go it alone or take on a friend in the Versus mode. A unique feature of NBA ShootOut '98 is the icon-passing system, which allows you to pass to a specific teammate at any given time. This takes the guesswork out of the passing game and lets you run your offense just like the pros.	http://www.ign.com/games/ncaa-football-2001/ps-14657,http://www.ign.com/games/nhl-2001/ps-14658,http://www.ign.com/games/tony-hawks-pro-skater-2/ps-14304,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673	Sports	PS	8.8	Great	7.7	Good	Sony Computer Entertainment	SCEA	E for Everyone	No Descriptors	Now Available	24.99 USD	http://psx.ign.com/articles/152/152267p1.html
Yoshi's Story	http://www.ign.com/games/yoshis-story/n64-563	Yoshi's entire world has been transformed into a picture book, and the Super Happy Tree has gone missing on top of it all! Who would so recklessly take the source of the Yoshis' power? Baby Bowser, that's who. Now the Yoshis must look to their six babies to eat lots of fruit, get powerful, and restore equilibrium to the world. You start out as one of six baby Yoshis, exploring the island in either Story mode or Trial mode. The game is divided into six pages, and you must eat 30 pieces of fruit in order to turn each page. To get the fruit, Yoshi may swim, walk, run, push items, jump, stomp on enemies, and pound the ground. If Yoshi swallows an enemy, the enemy then turns into an egg, which can be broken to reveal hidden platforms, items, or other secrets. There are 24 levels in all, but you can't actually see them all in one game, making it a long-lasting adventure. For those interested in a faster adventure, Trial mode simply requires you to rack up points.	http://www.ign.com/games/super-mario-64/n64-606,http://www.ign.com/games/donkey-kong-64/n64-607,http://www.ign.com/games/banjo-kazooie/n64-1922,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/n64-437,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/n64-14248881,http://www.ign.com/games/the-legend-of-zelda-majoras-mask/n64-1933	Platformer	N64 Wii U iQ Wii	7.0	Good	7.6	Good	Nintendo	Nintendo EAD	E for Everyone	No Descriptors	Mar. 10, 1998	12.9 USD	http://ign64.ign.com/articles/150/150563p1.html
Klonoa: Door to Phantomile	http://www.ign.com/games/klonoa/ps-2227	Why is that people cannot remember their dreams? It is because the energy from dreams is collected in the Moon Kingdom where it is given substance. This rule was broken when Klonoa, a cat-like creature with wings on his ears, dreams that an airship crashes violently into a hill and a mysterious shadow hangs over the wreckage. When the dream comes true, Klonoa and his friend Huepow go to investigate. You take control of Klonoa as he travels through a dozen levels of action. As luck would have it, Klonoa will encounter a number of enemies who want to stop him. Fortunately, Klonoa can grab enemies and use them as weapons to destroy other bad guys, or throw them to the ground and propel himself upward. Besides grabbing enemies, Klonoa can also pump up larger enemies and make them explode. Help discover the reason for the dream in Klonoa: Door to Phantomile.	http://www.ign.com/games/crash-bandicoot/ps-603,http://www.ign.com/games/crash-bandicoot-warped/ps-3919,http://www.ign.com/games/crash-bandicoot-2-cortex-strikes-back/ps-2037,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673	Platformer	PS PSP PS3 Wii	8.0	Great	8.6	Great	Namco	Namco	E for Everyone	No Descriptors	Mar 10, 1997	50.99 USD	http://psx.ign.com/articles/152/152227p1.html
Ray Tracers	http://www.ign.com/games/ray-tracers/ps-2107	If you live in any metropolitan area, you know what a pain traffic can be. Do you ever wish you could just drive through the other cars without destroying your vehicle, getting a ticket, and having to pay higher insurance premiums? Now you can do just that in RAY TRACERS. Get behind the wheel of an indestructible automobile, race through several exotic locales, and destroy any car that gets in your way. When you get to the end of a particular course, you will get up to one minute to destroy a boss vehicle, which include helicopters and planes. Try to keep the freeways clear of traffic and live out your wildest driving fantasies with RAY TRACERS.	http://www.ign.com/games/metal-gear-solid/ps-569,http://www.ign.com/games/resident-evil-3-nemesis/ps-11482,http://www.ign.com/games/resident-evil-2/ps-504,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673	Action	PS	7.0	Good	7.8	Good	THQ	Taito	E for Everyone	No Descriptors	January 1998	50.99 USD	http://psx.ign.com/articles/152/152107p1.html
Triple Play '99	http://www.ign.com/games/triple-play-99/ps-2263	Get ready to round the bases in TRIPLE PLAY '99 from EA Sports. Step up to the plate as one of over 1300 real-life players and hear the crowd roar as you blast a grand slam into the bleachers. Visit all 30 of the major league stadiums, which are stunning recreations. Look up all the pertinent stats you need to succeed as you work your way through the season. A virtual sea of information is on offer to assist aspiring team managers. Round the bases in an assortment of modes like Single Game, Playoffs, and everyone's favorite, Home Run Derby. Listen in Dolby Surround sound to flawless sound effects and analysis from pro commentators Jim Houston and Buck Martinez. View motion-captured player animations, trade unwanted players, and even compete in day and night games. With TRIPLE PLAY '99, America's favorite pastime comes alive in all its glory.	http://www.ign.com/games/ncaa-football-2001/ps-14657,http://www.ign.com/games/nhl-2001/ps-14658,http://www.ign.com/games/tony-hawks-pro-skater-2/ps-14304,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673	Sports	PS PC	7.0	Good	7.5	Good	Electronic Arts	Electronic Arts	E for Everyone	null	Mar 10, 1998	14.99 USD	http://psx.ign.com/articles/152/152263p1.html
Bloody Roar	http://www.ign.com/games/bloody-roar/ps-2222	"BLOODY ROAR pits eight fighters with unique ""Spirit Animals"" against each other. Don't just beat your opponents; pummel them into the ground by using combo after combo, or transforming into the character's ""Spirit Animal,"" which might be a killer rabbit, gorilla, fox, or something else, entirely. See the moment of victory with instant replays that show the blow that put the loser down for good. Every fighter is involved in the tournament for his or her own reasons, and you can play as each of the characters to learn those reasons. With all of the action in BLOODY ROAR, the beast in you just might come out."	http://www.ign.com/games/street-fighter-alpha/ps-181,http://www.ign.com/games/digimon-world-2/ps-16355,http://www.ign.com/games/tekken-3/ps-2294,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673	Fighting	PS PSP PS3	8.0	Great	7.9	Good	Sony Computer Entertainment	Hudson Soft	T for Teen	Animated Blood, Animated Violence	March 1998	24.99 USD	http://psx.ign.com/articles/152/152222p1.html
X-Men: Children of the Atom	http://www.ign.com/games/x-men-children-of-the-atom/ps-2331	X-MEN: Children of the Atom for the PlayStation is a port of the original arcade hit. The game features 2D animation, much like the art in the comic books that thrust the X-Men into the limelight. Many of the characters from the comics appear, from the popular to the obscure. The team's leader (Cyclops) shows up, as does the teleporter from another dimension named Spiral. Each character contains an extensive list of moves that start out simple but get progressively more difficult to perform. Careful timing and button combinations execute the moves, so plenty of practice is required. There is a Two-Player mode that lets you and a friend go head-to-head in a battle to the death. The backgrounds are all locations inspired from the cartoon and feature many of the well-known headquarters and bases. X-MEN: Children of the Atom fits the classic Capcom mold, yet has an identity all to itself.	http://www.ign.com/games/street-fighter-alpha/ps-181,http://www.ign.com/games/digimon-world-2/ps-16355,http://www.ign.com/games/tekken-3/ps-2294,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673	Fighting	PS Arcade Saturn PC	3.5	Awful	6.8	Okay	Acclaim Entertainment	Probe, Capcom	E for Everyone	Animated Violence	March 3, 1996	19.77 USD	http://psx.ign.com/articles/152/152331p1.html
